,game_num,turn_num,player_turn,board_state,optimal_move,result
3105,79,14,2,"[[1, 0, 2, 0, 0, 2, 0], [2, 0, 1, 0, 0, 1, 1], [1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 0, 2, 0, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",6,1
3106,79,15,1,"[[1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 0, 2, 0, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",1,1
3107,79,15,2,"[[1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 1, 2, 0, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",3,1
3108,79,16,1,"[[1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",3,1
3109,79,16,2,"[[1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 1, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",3,1
3110,79,17,1,"[[1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 0, 0, 1, 1], [1, 0, 2, 2, 0, 2, 2], [2, 0, 1, 1, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",3,1
3111,79,17,2,"[[1, 0, 2, 0, 0, 2, 2], [2, 0, 1, 1, 0, 1, 1], [1, 0, 2, 2, 0, 2, 2], [2, 0, 1, 1, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",3,1
3112,79,18,1,"[[1, 0, 2, 2, 0, 2, 2], [2, 0, 1, 1, 0, 1, 1], [1, 0, 2, 2, 0, 2, 2], [2, 0, 1, 1, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",1,1
3113,79,18,2,"[[1, 0, 2, 2, 0, 2, 2], [2, 0, 1, 1, 0, 1, 1], [1, 0, 2, 2, 0, 2, 2], [2, 1, 1, 1, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",1,1
3114,79,19,1,"[[1, 0, 2, 2, 0, 2, 2], [2, 0, 1, 1, 0, 1, 1], [1, 2, 2, 2, 0, 2, 2], [2, 1, 1, 1, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",1,1
3115,79,19,2,"[[1, 0, 2, 2, 0, 2, 2], [2, 1, 1, 1, 0, 1, 1], [1, 2, 2, 2, 0, 2, 2], [2, 1, 1, 1, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",1,1
3116,79,20,1,"[[1, 2, 2, 2, 0, 2, 2], [2, 1, 1, 1, 0, 1, 1], [1, 2, 2, 2, 0, 2, 2], [2, 1, 1, 1, 0, 1, 1], [1, 1, 2, 2, 1, 2, 2], [2, 1, 1, 2, 1, 2, 1]]",4,1
3117,80,1,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",6,-1
3118,80,1,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1]]",3,-1
3119,80,2,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 1]]",4,-1
3120,80,2,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 1, 0, 1]]",1,-1
3121,80,3,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 2, 1, 0, 1]]",2,-1
3122,80,3,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 2, 1, 2, 1, 0, 1]]",6,-1
3123,80,4,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2], [0, 2, 1, 2, 1, 0, 1]]",6,-1
3124,80,4,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [0, 2, 1, 2, 1, 0, 1]]",6,-1
3125,80,5,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [0, 2, 1, 2, 1, 0, 1]]",6,-1
3126,80,5,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [0, 2, 1, 2, 1, 0, 1]]",6,-1
3127,80,6,1,"[[0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [0, 2, 1, 2, 1, 0, 1]]",0,-1
3128,80,6,2,"[[0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",0,-1
3129,80,7,1,"[[0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",0,-1
3130,80,7,2,"[[0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",0,-1
3131,80,8,1,"[[0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",0,-1
3132,80,8,2,"[[0, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",4,-1
3133,80,9,1,"[[0, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",4,-1
3134,80,9,2,"[[0, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",4,-1
3135,80,10,1,"[[0, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",4,-1
3136,80,10,2,"[[0, 0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",4,-1
3137,80,11,1,"[[0, 0, 0, 0, 2, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",2,-1
3138,80,11,2,"[[0, 0, 0, 0, 2, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",2,-1
3139,80,12,1,"[[0, 0, 0, 0, 2, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 0, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",2,-1
3140,80,12,2,"[[0, 0, 0, 0, 2, 0, 2], [1, 0, 0, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",2,-1
3141,80,13,1,"[[0, 0, 0, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",2,-1
3142,80,13,2,"[[0, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",0,-1
3143,80,14,1,"[[2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 0, 1]]",5,-1
3144,80,14,2,"[[2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",1,-1
3145,80,15,1,"[[2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 2, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",1,-1
3146,80,15,2,"[[2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 1, 2, 0, 1, 0, 1], [2, 2, 1, 0, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",3,-1
3147,80,16,1,"[[2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 1, 2, 0, 1, 0, 1], [2, 2, 1, 2, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",3,-1
3148,80,16,2,"[[2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 0, 2, 0, 2], [1, 1, 2, 1, 1, 0, 1], [2, 2, 1, 2, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",3,-1
3149,80,17,1,"[[2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 0, 1, 2, 2, 0, 2], [1, 1, 2, 1, 1, 0, 1], [2, 2, 1, 2, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",1,-1
3150,80,17,2,"[[2, 0, 1, 0, 2, 0, 2], [1, 0, 2, 0, 1, 0, 1], [2, 1, 1, 2, 2, 0, 2], [1, 1, 2, 1, 1, 0, 1], [2, 2, 1, 2, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",1,-1
3151,80,18,1,"[[2, 0, 1, 0, 2, 0, 2], [1, 2, 2, 0, 1, 0, 1], [2, 1, 1, 2, 2, 0, 2], [1, 1, 2, 1, 1, 0, 1], [2, 2, 1, 2, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",3,-1
3152,80,18,2,"[[2, 0, 1, 0, 2, 0, 2], [1, 2, 2, 1, 1, 0, 1], [2, 1, 1, 2, 2, 0, 2], [1, 1, 2, 1, 1, 0, 1], [2, 2, 1, 2, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",3,-1
3153,80,19,1,"[[2, 0, 1, 2, 2, 0, 2], [1, 2, 2, 1, 1, 0, 1], [2, 1, 1, 2, 2, 0, 2], [1, 1, 2, 1, 1, 0, 1], [2, 2, 1, 2, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",1,-1
3154,80,19,2,"[[2, 1, 1, 2, 2, 0, 2], [1, 2, 2, 1, 1, 0, 1], [2, 1, 1, 2, 2, 0, 2], [1, 1, 2, 1, 1, 0, 1], [2, 2, 1, 2, 2, 0, 2], [1, 2, 1, 2, 1, 1, 1]]",5,-1
3155,81,1,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",5,0
3156,81,1,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]",2,0
3157,81,2,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 1, 0]]",2,0
3158,81,2,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 1, 0]]",4,0
3159,81,3,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 2, 1, 0]]",0,0
3160,81,3,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 2, 1, 0]]",6,0
3161,81,4,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 2, 1, 2]]",3,0
3162,81,4,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",2,0
3163,81,5,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",2,0
3164,81,5,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",2,0
3165,81,6,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",2,0
3166,81,6,2,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",0,0
3167,81,7,1,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",0,0
3168,81,7,2,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",0,0
3169,81,8,1,"[[0, 0, 1, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",0,0
3170,81,8,2,"[[0, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",0,0
3171,81,9,1,"[[2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 1, 2, 1, 2]]",6,0
3172,81,9,2,"[[2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",6,0
3173,81,10,1,"[[2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",6,0
3174,81,10,2,"[[2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",6,0
3175,81,11,1,"[[2, 0, 1, 0, 0, 0, 0], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",6,0
3176,81,11,2,"[[2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",4,0
3177,81,12,1,"[[2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",4,0
3178,81,12,2,"[[2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",4,0
3179,81,13,1,"[[2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 0, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",4,0
3180,81,13,2,"[[2, 0, 1, 0, 0, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",4,0
3181,81,14,1,"[[2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 1, 2, 1, 2]]",1,0
3182,81,14,2,"[[2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 1, 2, 1, 2, 1, 2]]",1,0
3183,81,15,1,"[[2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 2, 1, 0, 2, 0, 1], [1, 1, 2, 1, 2, 1, 2]]",5,0
3184,81,15,2,"[[2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",5,0
3185,81,16,1,"[[2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 2, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",5,0
3186,81,16,2,"[[2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 0, 2], [2, 0, 1, 0, 2, 1, 1], [1, 0, 2, 0, 1, 2, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",5,0
3187,81,17,1,"[[2, 0, 1, 0, 2, 0, 1], [1, 0, 2, 0, 1, 2, 2], [2, 0, 1, 0, 2, 1, 1], [1, 0, 2, 0, 1, 2, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",5,0
3188,81,17,2,"[[2, 0, 1, 0, 2, 1, 1], [1, 0, 2, 0, 1, 2, 2], [2, 0, 1, 0, 2, 1, 1], [1, 0, 2, 0, 1, 2, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",1,0
3189,81,18,1,"[[2, 0, 1, 0, 2, 1, 1], [1, 0, 2, 0, 1, 2, 2], [2, 0, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",1,0
3190,81,18,2,"[[2, 0, 1, 0, 2, 1, 1], [1, 0, 2, 0, 1, 2, 2], [2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",1,0
3191,81,19,1,"[[2, 0, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",1,0
3192,81,19,2,"[[2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 2, 1, 0, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",3,0
3193,81,20,1,"[[2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",3,0
3194,81,20,2,"[[2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",3,0
3195,81,21,1,"[[2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 0, 1, 2, 2], [2, 1, 1, 2, 2, 1, 1], [1, 2, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",3,0
3196,81,21,2,"[[2, 1, 1, 0, 2, 1, 1], [1, 2, 2, 1, 1, 2, 2], [2, 1, 1, 2, 2, 1, 1], [1, 2, 2, 1, 1, 2, 2], [2, 2, 1, 2, 2, 1, 1], [1, 1, 2, 1, 2, 1, 2]]",3,0
3197,82,1,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]",3,1
3198,82,1,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",0,1
3199,82,2,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 1, 0, 0, 0]]",1,1
3200,82,2,2,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 0, 0, 0]]",2,1
3201,82,3,1,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [2, 1, 2, 1, 0, 0, 0]]",6,1
